
0,72947241;
0,55976309;
0,67580216;
0,66175038;
0,69041818;
0,68272847;
0,57770880;
0,66351153;
0,69053856;
0,68581691;
0,59433728;
0,64839133;
0,58679012;
0,57327661;
0,68138472;
0,67690467;
0,77161964;
0,70282919;
0,60933710;
0,60945748;
0,72985622;
0,64527637;
0,70841174;
0,54176953;
0,66339115;
0,73543877;
0,69053856;
0,60785079;
0,65693088;
0,61824934;
