0.17766765
0.17284181
0.15597298
0.10366438
0.18413912
0.17154479
0.18665528
0.14018208
0.12493973
0.13413450
0.09376312
0.17197713
0.09198542
0.13704523
0.13012780
0.17420893
0.14856676
0.12135930
0.15401905
0.16159339
0.19076786
0.11600632
0.16177872
0.20619733
0.14437140
0.12623675
0.08506800
0.08223557
0.11308594
