
0,19692974;
0,19877748;
0,18393426;
0,18294372;
0,14665385;
0,16196470;
0,17694126;
0,16895771;
0,16196470;
0,11457884;
0,22838113;
0,16063986;
0,20392274;
0,24772853;
0,23601399;
0,20740211;
0,22838113;
0,26334617;
0,13555786;
0,16895771;
0,24236714;
0,21091575;
0,16895771;
0,24236714;
0,19092727;
0,16895771;
0,24073552;
0,19092727;
0,21190629;
0,18642309;
