
Random;0,48253249;0,49666503;0,47435135;0,44105246;0,46933117;0,48805821;0,52165433;0,50400457;0,49210746;0,49364757;0,48044625;0,49996536;0,49006437;0,45723944;0,44825261;0,46681749;0,48913315;0,46933117;0,50671689;0,52575678;0,50185235;0,51248683;0,49503892;0,48945315;0,49681590;0,48137254;0,47760193;0,48145755;0,45835524;0,49032324;0,48253249;0,49666503;0,47435135;0,44105246;0,46933117;0,48805821;0,52165433;0,50400457;0,49210746;0,49364757;0,48044625;0,49996536;0,49006437;0,45723944;0,44825261;0,46681749;0,48913315;0,46933117;0,50671689;0,52575678;0,50185235;0,51248683;0,49503892;0,48945315;0,49681590;0,48137254;0,47760193;0,48145755;0,45835524;0,49032324;
AMSO;0,57851594;0,57191528;0,57676746;0,56038297;0,57358429;0,57191528;0,56356614;0,56527645;0,56753143;0,57851594;0,57851594;0,57688462;0,56448914;0,56173441;0,56234902;0,56861495;0,55780513;0,56945916;0,56824880;0,56833507;0,56698363;0,56686647;0,56445055;0,56963444;0,57275949;0,56527645;0,56738675;0,56311579;0,56824880;0,57256192;0,57851594;0,57191528;0,57676746;0,56038297;0,57358429;0,57191528;0,56356614;0,56527645;0,56753143;0,57851594;0,57851594;0,57688462;0,56448914;0,56173441;0,56234902;0,56861495;0,55780513;0,56945916;0,56824880;0,56833507;0,56698363;0,56686647;0,56445055;0,56963444;0,57275949;0,56527645;0,56738675;0,56311579;0,56824880;0,57256192;
GA;0,60296897;0,61835710;0,59826487;0,59740909;0,60699071;0,58870238;0,59701125;0,59236390;0,61061041;0,58649605;0,59200271;0,58431172;0,59860337;0,59525479;0,60735484;0,60850436;0,62708896;0,58522462;0,59415352;0,61318825;0,58628835;0,59195446;0,57771106;0,61236345;0,59078533;0,60068632;0,59966864;0,59636831;0,57545281;0,61637142;0,60296897;0,61835710;0,59826487;0,59740909;0,60699071;0,58870238;0,59701125;0,59236390;0,61061041;0,58649605;0,59200271;0,58431172;0,59860337;0,59525479;0,60735484;0,60850436;0,62708896;0,58522462;0,59415352;0,61318825;0,58628835;0,59195446;0,57771106;0,61236345;0,59078533;0,60068632;0,59966864;0,59636831;0,57545281;0,61637142;
