
0,4199;
0,4165;
0,4187;
0,4245;
0,4148;
0,4245;
0,4140;
0,4164;
0,4211;
0,4197;
0,4230;
0,4217;
0,4164;
0,4117;
0,4188;
0,4148;
0,4291;
0,4157;
0,4157;
0,4148;
0,4129;
0,4176;
0,4180;
0,4199;
0,4243;
0,4134;
0,4210;
0,4143;
0,4209;
0,4187;
