
Random;0,18867925;0,35849057;0,20754717;0,18867925;0,28301887;0,20754717;0,20754717;0,26415094;0,28301887;0,28301887;0,28301887;0,18867925;0,30188679;0,16981132;0,26415094;0,22641509;0,22641509;0,20754717;0,22641509;0,24528302;0,20754717;0,30188679;0,28301887;0,22641509;0,22641509;0,24528302;0,28301887;0,18867925;0,20754717;0,26415094;0,18867925;0,35849057;0,20754717;0,18867925;0,28301887;0,20754717;0,20754717;0,26415094;0,28301887;0,28301887;0,28301887;0,18867925;0,30188679;0,16981132;0,26415094;0,22641509;0,22641509;0,20754717;0,22641509;0,24528302;0,20754717;0,30188679;0,28301887;0,22641509;0,22641509;0,24528302;0,28301887;0,18867925;0,20754717;0,26415094;
AMSO;0,43396226;0,43396226;0,43396226;0,45283019;0,45283019;0,45283019;0,41509434;0,45283019;0,45283019;0,43396226;0,41509434;0,47169811;0,43396226;0,43396226;0,45283019;0,43396226;0,41509434;0,41509434;0,47169811;0,47169811;0,41509434;0,43396226;0,50943396;0,39622642;0,43396226;0,43396226;0,45283019;0,43396226;0,43396226;0,49056604;0,43396226;0,43396226;0,43396226;0,45283019;0,45283019;0,45283019;0,41509434;0,45283019;0,45283019;0,43396226;0,41509434;0,47169811;0,43396226;0,43396226;0,45283019;0,43396226;0,41509434;0,41509434;0,47169811;0,47169811;0,41509434;0,43396226;0,50943396;0,39622642;0,43396226;0,43396226;0,45283019;0,43396226;0,43396226;0,49056604;
GA;0,43396226;0,45283019;0,49056604;0,45283019;0,49056604;0,50943396;0,52830189;0,47169811;0,54716981;0,45283019;0,47169811;0,49056604;0,47169811;0,45283019;0,45283019;0,49056604;0,49056604;0,45283019;0,43396226;0,45283019;0,52830189;0,49056604;0,45283019;0,45283019;0,49056604;0,41509434;0,50943396;0,47169811;0,41509434;0,50943396;0,43396226;0,45283019;0,49056604;0,45283019;0,49056604;0,50943396;0,52830189;0,47169811;0,54716981;0,45283019;0,47169811;0,49056604;0,47169811;0,45283019;0,45283019;0,49056604;0,49056604;0,45283019;0,43396226;0,45283019;0,52830189;0,49056604;0,45283019;0,45283019;0,49056604;0,41509434;0,50943396;0,47169811;0,41509434;0,50943396;
