
1,0060;
1,0005;
0,9984;
1,0060;
1,0147;
1,0119;
1,0060;
1,0060;
1,0060;
1,0060;
0,9877;
0,9974;
0,9984;
1,0060;
0,9984;
0,9974;
1,0060;
1,0060;
1,0060;
0,9974;
1,0119;
0,9974;
0,9974;
1,0060;
0,9974;
1,0060;
0,9984;
1,0060;
0,9974;
1,0060;
