
0,3125;
0,3312;
0,3312;
0,2564;
0,3054;
0,3125;
0,2867;
0,3054;
0,2927;
0,2781;
0,3054;
0,3427;
0,3427;
0,2781;
0,3054;
0,3054;
0,2564;
0,3405;
0,2867;
0,3312;
0,2968;
0,3054;
0,3054;
0,3125;
0,3405;
0,3054;
0,3405;
0,2968;
0,3125;
0,2564;
