0.32909354
0.24560278
0.32045626
0.40726017
0.40242198
0.27165623
0.26442839
0.35262192
0.32424261
0.26823764
0.37727416
0.27158917
0.39212057
0.32695930
0.35918717
0.38574009
0.23579579
0.24185404
0.26626419
0.36904817
0.27639127
0.38002624
0.28446549
0.23945939
0.39355819
0.24011223
0.25004103
0.37080175
0.24370027
