
1,0751;
1,0816;
1,1029;
1,0593;
1,0792;
1,0307;
1,0917;
1,0853;
1,0413;
1,0992;
1,0866;
1,0992;
1,0607;
1,0402;
1,0510;
1,0751;
1,0778;
1,0809;
1,0709;
1,1264;
1,0556;
1,0413;
1,0194;
1,1214;
1,0955;
1,1264;
1,0698;
1,0376;
1,0931;
1,0268;
