
Random;0,50125953;0,48220647;0,51672588;0,50011623;0,46696206;0,44705271;0,47026239;0,49655766;0,48220647;0,50455986;0,47477188;0,49200446;0,48691491;0,45868912;0,44506891;0,49210746;0,50786019;0,48945315;0,47890614;0,47477188;0,46920375;0,49410358;0,46025403;0,48346371;0,50200845;0,45947063;0,48034175;0,48346371;0,48513793;0,48540380;0,50125953;0,48220647;0,51672588;0,50011623;0,46696206;0,44705271;0,47026239;0,49655766;0,48220647;0,50455986;0,47477188;0,49200446;0,48691491;0,45868912;0,44506891;0,49210746;0,50786019;0,48945315;0,47890614;0,47477188;0,46920375;0,49410358;0,46025403;0,48346371;0,50200845;0,45947063;0,48034175;0,48346371;0,48513793;0,48540380;
AMSO;0,56778947;0,57256192;0,57264632;0,57264632;0,56894968;0,57028396;0,56349685;0,58145012;0,57521561;0,57605982;0,57521561;0,56686647;0,56945916;0,56356614;0,56201429;0,56698363;0,56503474;0,57413209;0,56604566;0,56633411;0,56285850;0,57885067;0,57594665;0,57936015;0,57594665;0,57605982;0,56633411;0,56201429;0,57521561;0,56894968;0,56778947;0,57256192;0,57264632;0,57264632;0,56894968;0,57028396;0,56349685;0,58145012;0,57521561;0,57605982;0,57521561;0,56686647;0,56945916;0,56356614;0,56201429;0,56698363;0,56503474;0,57413209;0,56604566;0,56633411;0,56285850;0,57885067;0,57594665;0,57936015;0,57594665;0,57605982;0,56633411;0,56201429;0,57521561;0,56894968;
GA;0,61876654;0,60190370;0,57638736;0,59751304;0,58958868;0,58839442;0,58058807;0,59378939;0,60977076;0,59473771;0,58621810;0,59708972;0,62114035;0,59611909;0,62444068;0,59708972;0,59441482;0,60956963;0,58205347;0,57846289;0,61617029;0,62114035;0,59860337;0,57846289;0,60299770;0,59826487;0,59288901;0,59636831;0,59969737;0,60886555;0,61876654;0,60190370;0,57638736;0,59751304;0,58958868;0,58839442;0,58058807;0,59378939;0,60977076;0,59473771;0,58621810;0,59708972;0,62114035;0,59611909;0,62444068;0,59708972;0,59441482;0,60956963;0,58205347;0,57846289;0,61617029;0,62114035;0,59860337;0,57846289;0,60299770;0,59826487;0,59288901;0,59636831;0,59969737;0,60886555;
